/*
本文件为对所有语料中实体对的数量进行统计。最右侧数值表示同一个实体对出现的句子数量，建议采用基于远程监督的关系抽取方法学习语义关系
本数据集版权由csdn博主【华师数据学院·王嘉宁】所有，如若您的科研、毕设等中使用本数据集，请在您的科研成果或论文中引用该博文：https://blog.csdn.net/qq_36426650/article/details/87719204。
本数据集因主要爬取百度百科、互动百科和博客园，因此仅供科研使用，禁止任何形式的商业行为。
*/
[entity_pair_id] [entity1] [entity2] [sample_num]
1121 邻接矩阵 压缩存储 3
1122 邻接矩阵 空间复杂度 11
1123 逻辑结构 集合 13
1124 数据 邻接矩阵 10
1125 连通图 割边 10
1126 顶点 子集 23
1127 旅行商问题 组合优化 8
1128 无向图 回路 30
1129 顶点 NPC问题 2
1130 算法 动态规划法 14
1131 遗传算法 算法 60
1132 无向完全图 回路 1
1133 遍历 最短路径 11
1134 路径 回路 35
1135 算法 组合优化 8
1136 NPC问题 旅行商问题 7
1137 结点 排序 60
1138 结点 旅行商问题 1
1139 程序 深度 20
1140 旅行商问题 顶点 6
1141 旅行商问题 结点 4
1142 结点 回溯法 2
1143 回溯法 修改 1
1144 回溯法 旅行商问题 2
1145 检索 队列 4
1146 输入 排序 60
1147 路径 贪心法 1
1148 旅行商问题 数据 6
1149 组合优化 NPC问题 3
1150 链式存储结构 存储结构 21
1151 顺序表 随机存取 7
1152 检索 结点 60
1153 结点 数据域 60
1154 变量 变量名 60
1155 变量 数据 60
1156 数据 变量 60
1157 变量 编译 60
1158 引用 程序 60
1159 变量 引用 60
1160 数据类型 变量 60
1161 变量名 字符 12
1162 引用 变量 60
1163 变量名 关键字 5
1164 变量名 数据 14
1165 程序 变量 60
1166 变量名 变量 60
1167 变量 数据类型 60
1168 插入 变量 13
1169 变量 程序 60
1170 内存 变量 60
1171 数据类型 内存 60
1172 变量名 内存 7
1173 变量 形式参数 43
1174 指针 内存 60
1175 变量 文件 60
1176 变量 关键字 60
1177 文件 引用 60
1178 整型 浮点型 38
1179 数组 字符 60
1180 赋值 变量 60
1181 字符串 数组 60
1182 赋值 表达式 60
1183 数组 赋值 60
1184 引用 赋值 60
1185 折半查找 检索 60
1186 线性表 存储结构 60
1187 顺序表 关键字 6
1188 检索 次关键字 2
1189 检索 关键字 60
1190 折半查找 元素 49
1191 折半查找 伪代码 2
1192 递归 编译 9
1193 散列 输入 60
1194 哈希表 散列 60
1195 哈希函数 输入 26
1196 哈希函数 确定性 3
1197 输出 散列 25
1198 散列 哈希函数 60
1199 哈希函数 字符串 11
1200 数据 哈希地址 8
1201 哈希表 平均查找长度 19
1202 装填因子 元素 3
1203 哈希函数 散列 60
1204 哈希函数 数据 59
1205 哈希函数 编码 2
1206 文件 算法 60
1207 散列 健壮性 1
1208 数据 散列 60
1209 算法 冲突 40
1210 折叠法 散列 2
1211 字典 关键字 21
1212 哈希函数 索引 22
1213 哈希函数 装填因子 5
1214 指针 冲突 9
1215 哈希函数 检索 33
1216 哈希函数 数组 51
1217 哈希表 路径 1
1218 区间树 集合 2
1219 数据结构 子树 5
1220 检索 元素 60
1221 右子树 左子树 60
1222 数据类型 数据 60
1223 程序 变量名 12
1224 常量 表达式 60
1225 二维数组 元素 60
1226 二维数组 指针 29
1227 线性结构 集合 5
1228 线性结构 线性表 5
1229 数组 数据结构 60
1230 数据结构 逻辑结构 15
1231 数据元素 集合 60
1232 元素 后继 60
1233 数据结构 线性关系 1
1234 线性结构 元素 7
1235 空树 二叉树 60
1236 右子树 结点 60
1237 右子树 二叉排序树 60
1238 二叉树 关键字 35
1239 根结点 左子树 60
1240 关键字 递归 16
1241 结点 平均查找长度 20
1242 平均查找长度 深度 2
1243 插入 叶子结点 50
1244 结点 插入 60
1245 二叉排序树 结点 60
1246 叶子结点 空树 2
1247 结点 右子树 60
1248 左子树 子树 34
1249 二叉排序树 删除 60
1250 深度 二叉排序树 24
1251 检索 深度 57
1252 输入 确定性 4
1253 输入 背包问题 1
1254 有限序列 元素 8
1255 抽象数据类型 数据结构 13
1256 程序 数据类型 42
1257 后进先出 栈顶 5
1258 数据 常量 55
1259 数据类型 数据结构 32
1260 程序 抽象数据类型 10
1261 元素 抽象数据类型 1
1262 指针 数据结构 18
1263 链表 抽象数据类型 4
1264 数据结构 红黑树 54
1265 二叉树 检索 60
1266 抽象数据类型 编译 1
1267 数据结构 抽象数据类型 10
1268 抽象数据类型 程序 11
1269 数组 双端队列 17
1270 队列 字符串 6
1271 输入 抽象数据类型 1
1272 抽象数据类型 链表 2
1273 数据结构 集合 60
1274 算法 索引 60
1275 算法 结构类型 1
1276 数据元素 存储结构 16
1277 算法 存储结构 20
1278 数据元素 逻辑结构 9
1279 数据结构 数据元素 47
1280 数据结构 元素 60
1281 树形结构 元素 4
1282 索引 数据结构 60
1283 数据元素 位串 6
1284 位串 结点 5
1285 数据元素 映像 14
1286 顺序映像 元素 4
1287 非顺序映像 指针 4
1288 逻辑结构 数据 54
1289 逻辑结构 存储结构 16
1290 存储地址 指针 2
1291 线性结构 线性关系 4
1292 数据结构 线性结构 26
1293 线性结构 后继 12
1294 线性表 线性结构 19
1295 图结构 数据结构 6
1296 程序 数据结构 60
1297 整型 数组 60
1298 栈底 数据 3
1299 数据 空栈 1
1300 队列 线性表 60
1301 队列 插入 60
1302 结点 指针域 60
1303 数据元素 链表 14
1304 结点 顶点 60
1305 数据结构 二叉堆 18
1306 数据结构 检索 60
1307 数据结构 结点 60
1308 结点 数据结构 60
1309 路径 最短路径 60
1310 蚁群算法 路径 13
1311 算法 蚁群算法 11
1312 组合优化 旅行商问题 3
1313 遗传算法 编码 50
1314 遗传算法 深度 2
1315 遗传算法 组合优化 10
1316 变量 子集 10
1317 遗传算法 确定性 5
1318 遗传算法 程序 13
1319 变量 遗传算法 5
1320 遗传算法 查找效率 1
1321 遗传算法 旅行商问题 11
1322 遗传算法 参数 26
1323 编码 遗传算法 11
1324 遗传算法 排序 4
1325 数据 遗传算法 2
1326 遗传算法 遍历 3
1327 遗传算法 健壮性 4
1328 组合优化 枚举法 3
1329 旅行商问题 背包问题 4
1330 元素 等价类 11
1331 等价关系 元素 6
1332 集合 等价关系 16
1333 集合 等价类 22
1334 等价类 输入 60
1335 子集 等价类 4
1336 等价类 程序 60
1337 集合 子集 60
1338 等价类 路径 17
1339 等价类 数组 2
1340 等价类 等价关系 5
1341 等价类 元素 21
1342 等价类 集合 25
1343 程序 输出 60
1344 广义表 线性表 18
1345 广义表 元素 60
1346 广义表 数据结构 8
1347 元素 有限序列 10
1348 广义表 空表 9
1349 元素 广义表 24
1350 空表 元素 8
1351 链表 数据结构 60
1352 单向链表 头指针 28
1353 头指针 链表 49
1354 循环链表 头指针 3
1355 头结点 结点 60
1356 头结点 链表 60
1357 头结点 单向链表 60
1358 算法 平均查找长度 4
1359 查找表 平均查找长度 3
1360 数据元素 平均查找长度 4
1361 查找表 数据元素 21
1362 操作数 表达式 60
1363 操作数 数据 51
1364 字符串 表达式 60
1365 双向链表 指针 43
1366 双向链表 前驱 19
1367 线性表 双向链表 9
1368 头结点 双向循环链表 9
1369 循环链表 链式存储结构 1
1370 循环链表 算法 5
1371 完全背包问题 背包问题 20
1372 并查集 算法 13
1373 空间复杂度 算法 60
1374 算法 压缩存储 5
1375 内存 数组 60
1376 程序 修改 60
1377 内存 指针 60
1378 输入 文件 60
1379 运算符 元素 15
1380 输出 元素 60
1381 程序 活动 29
1382 选择排序 记录 43
1383 选择排序 算法 60
1384 主函数 程序 25
1385 程序 主函数 18
1386 B树 数据 60
1387 B树 二叉排序树 28
1388 平衡二叉排序树 数据 4
1389 B树 记录 16
1390 B树 数据结构 30
1391 平衡二叉排序树 B树 15
1392 数据结构 文件 37
1393 B树 检索 60
1394 叶子结点 深度 54
1395 深度 元素 60
1396 记录 叶子结点 55
1397 叶子结点 顺序存取 1
1398 指针 子树 60
1399 删除 检索 60
1400 插入 索引 60
1401 数组 散列 60
1402 先进先出 元素 25
1403 优先队列 元素 60
1404 优先队列 集合 2
1405 队列 抽象数据类型 7
1406 优先队列 抽象数据类型 2
1407 二叉堆 数组 45
1408 父结点 结点 60
1409 元素 队列 60
1410 队列 程序 52
1411 队列 修改 31
1412 元素 先进先出 24
1413 数据 参数 60
1414 存储结构 数据结构 12
1415 数据结构 存储结构 35
1416 记录 连续文件 2
1417 文件 集合 60
1418 记录 顺序文件 9
1419 子图 连通分量 22
1420 无向图 连通分量 44
1421 连通图 连通分量 22
1422 有向图 路径 60
1423 路径 连通图 8
1424 有向图 强连通图 32
1425 强连通图 强连通分量 28
1426 有向图 强连通分量 60
1427 遍历 连通分量 15
1428 顶点 连通分量 59
1429 数学归纳法 集合 7
1430 数学归纳法 表达式 4
1431 有向图 子图 33
1432 生成树 结点 16
1433 森林 遍历 27
1434 记录 顶点 52
1435 强连通分量 有向无环图 12
1436 有向无环图 顶点 24
1437 深度优先遍历 记录 11
1438 删除 顶点 60
1439 顶点 删除 28
1440 Tarjan算法 子树 2
1441 强连通分量 子树 26
1442 强连通分量 顶点 28
1443 强连通分量 根结点 16
1444 结点 强连通分量 60
1445 算法 Tarjan算法 10
1446 Tarjan算法 深度 4
1447 深度 顶点 11
1448 强连通分量 元素 4
1449 Tarjan算法 算法 29
1450 输出 强连通分量 4
1451 存储结构 链表 17
1452 数据元素 指针域 5
1453 线性表 顺序结构 12
1454 线性表 顺序表 46
1455 数组 内存 60
1456 数组 结点 60
1457 单向链表 双向链表 46
1458 数据类型 链表 9
1459 程序 链表 35
1460 结点 数据元素 40
1461 结点 线性表 17
1462 线性链表 平衡二叉树 1
1463 后继 指针域 11
1464 指针域 指针 21
1465 线性表 指针域 4
1466 链表 输出 27
1467 循环链表 单向链表 16
1468 链域 头结点 1
1469 单向链表 链域 5
1470 双向链表 单向链表 23
1471 链域 结点 13
1472 双向链表 结点 60
1473 前驱 链域 4
1474 插入 程序 29
1475 叶子结点 完全二叉树 10
1476 满二叉树 结点 60
1477 满二叉树 叶子结点 12
1478 二叉树 满二叉树 45
1479 快速排序 算法 60
1480 快速排序 内存 5
1481 数组 排序 60
1482 元素 关键字 60
1483 递归函数 内存 5
1484 元素 递归 55
1485 排序 堆排序 48
1486 满二叉树 算法 2
1487 算法 满二叉树 2
1488 遍历 叶子结点 23
1489 引用 变量名 46
1490 变量名 引用 16
1491 修改 引用 60
1492 数组 引用 60
1493 引用 运算符 22
1494 引用 数组 60
1495 生成树 数据 12
1496 生成树 算法 14
1497 算法 生成树 16
1498 结点 路径 60
1499 结点 树形动态规划 2
1500 树形动态规划 数据结构 1
1501 插入排序 插入 60
1502 折半查找 插入 28
1503 元素 时间复杂度 60
1504 遍历 二叉树 60
1505 递归 右子树 60
1506 遍历 右子树 60
1507 遍历 先序遍历 20
1508 根结点 遍历 60
1509 中序遍历 后序遍历 45
1510 遍历 递归算法 20
1511 存储结构 中序遍历 3
1512 先序遍历 后序遍历 19
1513 二叉树 数组 38
1514 结点 中序遍历 46
1515 结点 前序序列 1
1516 逻辑结构 后继 2
1517 先序遍历 二叉树 32
1518 结点 空指针 25
1519 二叉树 输入 27
1520 二叉链表 实值参数 1
1521 二叉链表 根结点 2
1522 输入 记录 46
1523 记录 顺串 3
1524 索引表 文件 8
1525 二叉链表 存储结构 22
1526 二叉树 存储结构 60
1527 递归 遍历 60
1528 递归 中序遍历 29
1529 递归 后序遍历 22
1530 输入 结点 60
1531 先序遍历 左子树 20
1532 先序遍历 右子树 38
1533 遍历二叉树 数据元素 2
1534 中序遍历 左子树 60
1535 有向无环图 拓扑排序 34
1536 集合 拓扑排序 10
1537 有向无环图 回路 4
1538 回路 活动 10
1539 活动 AOV网 10
1540 AOV网 冲突 1
1541 回路 顶点 30
1542 邻接表 队列 3
1543 入队 队列 60
1544 希尔排序 排序 60
1545 记录 算法 60
1546 排序 直接插入排序 60
1547 时间复杂度 希尔排序 5
1548 数据项 排序 15
1549 希尔排序 直接插入排序 46
1550 文件 直接插入排序 5
1551 希尔排序 元素 47
1552 希尔排序 时间复杂度 60
1553 后缀树 字符串 28
1554 后缀树 模式匹配 2
1555 后缀树 根结点 3
1556 结点 子串 13
1557 字符串 后缀树 11
1558 字符串 有向树 1
1559 布尔型 变量 5
1560 数据元素 记录 18
1561 数据项 数据 60
1562 数据元素 数据 60
1563 数据元素 结点 52
1564 数据 集合 60
1565 数据类型 字符 57
1566 数据元素 编码 2
1567 算法 元素 60
1568 起泡排序 算法 60
1569 文件 排序 60
1570 起泡排序 时间复杂度 60
1571 次关键字 记录 16
1572 起泡排序 元素 60
1573 元素 起泡排序 27
1574 空串 数据结构 1
1575 程序 空串 4
1576 空格串 空串 1
1577 数据 父结点 58
1578 变量 赋值语句 30
1579 赋值 元素 60
1580 子集 元素 60
1581 背包问题 NPC问题 2
1582 背包问题 后缀树 1
1583 子集 算法 24
1584 背包问题 0 9
1585 背包问题 数组 7
1586 时间复杂度 背包问题 7
1587 数组 伪代码 32
1588 多重背包问题 算法 12
1589 算法 队列 60
1590 正确性 程序 25
1591 背包问题 集合 18
1592 集合 背包问题 6
1593 树形动态规划 父结点 8
1594 背包问题 输出 1
1595 输出 伪代码 10
1596 输出 数组 60
1597 输出 字典 52
1598 背包问题 算法 45
1599 根结点 折半查找 13
1600 B树 B 35
1601 根结点 关键字 60
1602 叶子结点 外部结点 6
1603 关键字 子树 60
1604 B 树 27
1605 B 树 3
1606 双亲 双亲结点 5
1607 算法 插入 60
1608 B树 插入 60
1609 插入 B树 40
1610 删除 关键字 60
1611 关键字 结点 60
1612 B树 双亲结点 1
1613 内存地址 数据 44
1614 内存 内存地址 60
1615 替罪羊树 数据结构 2
1616 替罪羊树 右子树 1
1617 引用参数 实值参数 5
1618 引用参数 形式参数 3
1619 形式参数 引用参数 1
1620 形式参数 程序 6
1621 引用 参数 60
1622 参数 引用 60
1623 实值参数 内存 9
1624 元素 实值参数 3
1625 数据类型 引用参数 3
1626 参数 指针 60
1627 指针 引用 60
1628 修改 指针 60
1629 引用参数 指针 3
1630 参数 实值参数 53
1631 引用 指针 60
1632 指针 参数 60
1633 多模匹配 算法 26
1634 AC自动机 字典 11
1635 键树 散列 3
1636 指针 模式匹配 3
1637 正则表达式 表达式 31
1638 正则表达式 检索 28
1639 程序 字符串 60
1640 正则表达式 字符 60
1641 正则表达式 字符串 60
1642 集合 正则表达式 4
1643 正则表达式 程序 15
1644 正则表达式 森林 2
1645 正则表达式 深度 2
1646 字符串 正则表达式 60
1647 正则表达式 引用 11
1648 字符串 检索 60
1649 检索 表达式 7
1650 字符 引用 22
1651 正则表达式 编码 7
1652 表达式 引用 49
1653 文件 表达式 6
1654 文件 正则表达式 12
1655 字符 表达式 56
1656 字符 插入 46
1657 表达式 正则表达式 15
1658 字符 正则表达式 60
1659 表达式 参数 60
1660 参数 表达式 60
1661 参数 字符 60
1662 表达式 字符 60
1663 正则表达式 删除 14
1664 检索 输入 26
1665 删除 字符串 60
1666 输入 首字符 2
1667 表达式 检索 16
1668 检索 正则表达式 20
1669 插入 字符 60
1670 删除 程序 37
1671 删除 表达式 3
1672 有向树 数据 2
1673 出度 顶点 37
1674 数据 编译 60
1675 有向树 顶点 4
1676 变量 数组 60
1677 数组 程序 60
1678 数据元素 数组 28
1679 数组 数据类型 60
1680 字符 指针数组 7
1681 变量 索引 42
1682 数组 索引 60
1683 索引 数组 60
1684 数据类型 数组 60
1685 输入 数组 60
1686 数组 表达式 41
1687 表达式 数组 47
1688 实型 元素 1
1689 内存 索引 60
1690 关键字 数据类型 16
1691 数组 字符串 60
1692 数组 修改 60
1693 记录 数组 60
1694 记录 引用 16
1695 数组 线性表 48
1696 二维数组 数组 60
1697 内存 元素 60
1698 三维数组 数组 25
1699 整型 表达式 9
1700 常量 变量 60
1701 二维数组 变量 6
1702 二维数组 赋值 21
1703 字符 数组 60
1704 字符 赋值 32
1705 字符串 常量 60
1706 字符串 赋值 60
1707 内存 编译 60
1708 输入 循环语句 1
1709 数组 输入 60
1710 字符 内存 47
1711 数组 变量名 20
1712 字符串 文件 60
1713 字符 输出 60
1714 字符 文件 60
1715 数组 常量 60
1716 递归 数组 60
1717 数据 数据单位 8
1718 数据 字符串 60
1719 数据元素 顶点 10
1720 数据 符号表 6
1721 数组指针 数组 39
1722 数组 数组指针 19
1723 数组指针 指针 43
1724 数组指针 指针数组 12
1725 二维数组 常量 2
1726 指针 变量名 22
1727 数组 二维数组 60
1728 索引表 结点 10
1729 折半查找 结点 18
1730 顺序查找 查找效率 1
1731 分块查找 数组 4
1732 结点 查找效率 19
1733 索引表 排序 5
1734 索引表 检索 12
1735 索引表 顺序查找 4
1736 顺序查找 结点 6
1737 检索 分块查找 2
1738 关键字 索引表 19
1739 检索 折半查找 60
1740 顺序查找 记录 8
1741 分块查找 索引表 6
1742 线性表 结点 59
1743 分块查找 结点 3
1744 邻接表 存储结构 19
1745 顶点 头结点 4
1746 结点 索引 60
1747 顶点 结点 60
1748 有向图 结点 38
1749 有向图 邻接表 36
